Rentrée scolaire;UAI;IPS;Ecart-type de l'IPS
2023;0090037S;106.8;27.9
2023;0090490J;94.0;28.6
2023;0090546V;101.1;31.0
2023;0100005B;93.1;28.0
2023;0100010G;93.9;28.2
2023;0100013K;102.2;30.5
2023;0100019S;87.8;30.9
2023;0100055F;117.9;27.9
2023;0100057H;101.4;27.1
2023;0100765C;106.2;31.3
2023;0110025T;114.4;33.8
2023;0110026U;96.5;32.6
2023;0110037F;90.6;31.3
2023;0110665N;107.9;31.9
2023;0110666P;99.9;33.5
2023;0110725D;90.5;29.2
2023;0111034P;101.4;24.4
2023;0120016C;101.8;27.1
2023;0120017D;105.5;30.4
2023;0120018E;106.2;26.1
2023;0120019F;99.3;23.9
2023;0120068J;110.1;26.1
2023;0120070L;109.1;26.3
2023;0120082Z;107.4;30.2
2023;0120091J;103.7;17.7
2023;0121174L;106.9;25.9
2023;0121259D;105.1;24.8
2023;0121430P;115.8;27.8
2023;0130007M;79.4;24.2
2023;0130022D;108.5;34.5
2023;0130156Z;123.6;33.7
2023;0130166K;113.5;38.0
2023;0131260Z;70.2;18.5
2023;0131336G;126.2;27.4
2023;0131367R;128.6;28.4
2023;0131369T;116.5;28.2
2023;0131381F;97.7;24.9
2023;0131604Y;65.1;16.4
2023;0131608C;99.4;32.3
2023;0131701D;94.6;31.8
2023;0131756N;89.2;29.5
2023;0131883B;111.0;35.6
2023;0131931D;112.1;44.5
2023;0131943S;98.1;34.8
2023;0132204A;76.8;24.0
2023;0132212J;76.8;20.7
2023;0132311S;93.3;28.2
2023;0132318Z;105.2;27.8
2023;0132402R;122.5;29.6
2023;0132833J;131.9;35.5
2023;0132834K;109.0;32.3
2023;0132909S;131.4;25.3
2023;0132911U;135.1;26.2
2023;0132915Y;141.8;21.6
2023;0132950L;116.4;30.1
2023;0133016H;125.8;33.8
2023;0133278T;105.3;28.9
2023;0133381E;109.2;33.5
2023;0133510V;122.5;33.2
2023;0133665N;115.2;31.4
2023;0133765X;88.3;31.3
2023;0133986M;103.5;25.3
2023;0133992U;110.6;38.4
2023;0134245U;106.8;22.2
2023;0140068Y;108.1;30.3
2023;0140081M;108.0;30.6
2023;0141159J;129.6;26.1
2023;0141160K;132.9;27.3
2023;0141228J;110.2;27.8
2023;0141256P;97.0;34.7
2023;0141268C;82.5;30.4
2023;0141272G;91.3;27.5
2023;0141762P;106.2;34.5
2023;0141767V;101.9;35.1
2023;0141810S;125.1;26.8
2023;0141816Y;106.3;36.2
2023;0141864A;105.5;24.5
2023;0150016L;102.2;29.8
2023;0150028Z;99.4;28.1
2023;0150647X;115.3;37.0
2023;0150729L;101.4;30.3
2023;0160005U;112.9;37.7
2023;0160030W;99.5;28.8
2023;0160031X;93.9;26.3
2023;0160039F;91.5;30.2
2023;0160040G;104.2;28.6
2023;0160050T;113.1;38.8
2023;0160944P;95.5;30.1
2023;0161075G;94.3;35.7
2023;0170004M;97.8;30.0
2023;0170009T;99.0;26.4
2023;0170056U;101.7;28.5
2023;0170077S;70.9;19.6
2023;0170081W;93.3;29.6
2023;0170110C;101.7;25.5
2023;0170111D;95.6;25.3
2023;0170388E;100.0;26.5
2023;0170390G;92.2;27.2
2023;0171057G;104.9;33.4
2023;0171117X;103.9;38.3
2023;0171184V;129.2;36.8
2023;0171339N;114.9;36.4
2023;0180013S;87.1;25.1
2023;0180570X;104.9;28.4
2023;0180710Z;92.1;28.7
2023;0180721L;110.0;35.1
2023;0190717B;102.7;31.2
2023;0190782X;103.2;22.6
2023;0210011Y;102.4;25.3
2023;0210014B;92.4;28.6
2023;0210025N;93.8;33.2
2023;0210030U;96.1;30.9
2023;0210033X;114.3;29.5
2023;0210037B;106.9;28.8
2023;0210038C;112.0;32.3
2023;0210040E;100.2;27.4
2023;0210057Y;105.6;32.8
2023;0211079J;99.7;24.8
2023;0211140A;116.4;31.3
2023;0211225T;71.0;19.6
2023;0211229X;106.7;33.3
2023;0211526V;119.0;37.3
2023;0220008P;85.8;23.5
2023;0220032R;98.7;27.8
2023;0220038X;98.4;31.3
2023;0220054P;101.8;36.0
2023;0220063Z;117.3;32.4
2023;0220134B;121.4;26.5
2023;0220140H;102.6;25.0
2023;0220150U;103.7;26.7
2023;0220184F;96.3;31.7
2023;0221512Z;108.2;28.3
2023;0221513A;92.3;31.0
2023;0221538C;93.8;26.2
2023;0221621T;101.1;32.6
2023;0221744B;122.2;28.3
2023;0221745C;95.5;22.0
2023;0221749G;100.8;23.2
2023;0221751J;119.2;28.2
2023;0221931E;114.6;34.6
2023;0221991V;100.2;33.1
2023;0230004E;100.8;26.7
2023;0230487E;100.5;30.9
2023;0240004Z;100.4;34.2
2023;0240016M;94.7;28.1
2023;0240043S;96.2;27.6
2023;0240053C;94.7;30.0
2023;0240066S;99.0;31.0
2023;0240073Z;98.9;30.8
2023;0240083K;111.4;27.5
2023;0240961P;96.8;30.3
2023;0241007P;102.3;32.6
2023;0241042C;115.4;31.9
2023;0241076P;107.6;26.3
2023;0250018J;99.1;29.6
2023;0250024R;103.2;34.7
2023;0250035C;88.9;35.7
2023;0250040H;108.7;33.3
2023;0250049T;108.9;32.2
2023;0251062U;99.8;24.7
2023;0251065X;108.3;30.1
2023;0251589S;121.2;31.4
2023;0251857H;121.4;34.4
2023;0260003M;119.5;33.4
2023;0260029R;82.7;29.0
2023;0260850H;93.4;33.5
2023;0260997T;105.5;36.3
2023;0261086P;89.1;31.4
2023;0261133R;123.6;29.3
2023;0270014U;99.8;29.4
2023;0270025F;94.5;31.6
2023;0270033P;98.2;28.2
2023;0271056B;106.4;27.0
2023;0271094T;101.2;30.2
2023;0271098X;94.3;29.1
2023;0271106F;96.3;27.3
2023;0271121X;92.0;28.4
2023;0271231S;122.3;27.3
2023;0271284Z;97.7;32.0
2023;0271286B;78.5;27.1
2023;0271399Z;104.0;39.2
2023;0271449D;118.8;28.2
2023;0271450E;115.6;30.4
2023;0271533V;102.1;29.7
2023;0280001Z;100.2;27.5
2023;0280006E;99.4;28.0
2023;0280033J;117.1;31.5
2023;0280034K;90.0;29.7
2023;0280035L;109.6;31.2
2023;0280657M;84.7;25.7
2023;0280658N;100.2;30.6
2023;0280663U;129.2;33.8
2023;0280680M;113.8;23.9
2023;0280753S;93.1;30.3
2023;0280865N;81.1;25.5
2023;0280866P;101.2;28.3
2023;0280903E;101.2;33.7
2023;0281038B;112.7;29.6
2023;0281055V;113.9;33.1
2023;0290019N;106.6;32.3
2023;0290045S;110.6;31.4
2023;0290048V;106.4;31.2
2023;0290057E;113.0;32.3
2023;0290060H;109.4;36.8
2023;0290086L;114.0;32.0
2023;0290100B;92.3;36.4
2023;0290131K;102.3;38.0
2023;0290132L;104.8;31.1
2023;0290148D;96.3;27.9
2023;0290151G;120.9;38.3
2023;0290244H;107.5;27.6
2023;0290247L;101.7;20.4
2023;0290256W;110.7;23.3
2023;0290262C;126.7;28.9
2023;0291101P;117.9;31.4
2023;0291592Y;113.4;35.2
2023;0291634U;100.9;29.2
2023;0291640A;107.8;24.4
2023;0291655S;116.1;25.8
2023;0291717J;114.8;30.0
2023;0291867X;123.3;30.1
2023;0291869Z;108.5;31.3
2023;0291875F;109.5;26.0
2023;0292006Y;91.8;26.3
2023;0300025P;59.2;15.9
2023;0300059B;72.9;22.5
2023;0300096S;109.4;28.5
2023;0300099V;99.8;26.9
2023;0300929X;99.8;39.5
2023;0301010K;83.1;29.9
2023;0301012M;81.6;29.3
2023;0301208A;83.3;27.8
2023;0301209B;111.4;31.8
2023;0301244P;110.8;26.7
2023;0301245R;103.7;31.4
2023;0301246S;104.9;32.5
2023;0301325C;99.7;31.2
2023;0301357M;121.0;28.1
2023;0301656M;116.7;33.5
2023;0301728R;103.0;28.2
2023;0301747L;100.2;31.5
2023;0310001H;100.9;32.5
2023;0310007P;95.9;28.5
2023;0310015Y;111.3;31.6
2023;0310083X;93.2;33.5
2023;0310086A;71.9;20.0
2023;0310092G;118.8;43.3
2023;0311093V;111.0;39.6
2023;0311160T;131.4;28.2
2023;0311236A;123.1;43.2
2023;0311238C;100.3;36.3
2023;0311266H;132.4;37.0
2023;0311319R;92.0;32.9
2023;0311325X;87.5;30.9
2023;0311721C;119.9;34.1
2023;0311769E;108.5;35.4
2023;0311964S;141.6;24.4
2023;0311968W;110.2;26.5
2023;0312071H;117.0;40.9
2023;0312220V;122.9;35.8
2023;0312337X;130.3;34.7
2023;0313010D;131.5;35.8
2023;0313078C;109.6;35.1
2023;0320004F;114.0;30.8
2023;0320011N;94.8;28.2
2023;0320012P;97.4;34.1
2023;0320017V;104.2;31.3
2023;0320028G;98.8;27.1
2023;0320035P;104.4;29.8
2023;0320052H;107.7;28.0
2023;0320059R;103.8;24.0
2023;0320563N;102.8;34.1
2023;0320650H;119.4;28.7
2023;0320651J;115.4;26.6
2023;0330008E;111.5;31.3
2023;0330059K;108.3;32.3
2023;0330062N;105.3;29.5
2023;0330065S;116.6;34.7
2023;0330081J;108.0;30.3
2023;0330084M;105.5;33.7
2023;0330103H;87.7;26.4
2023;0330122D;100.7;29.5
2023;0330132P;101.9;35.2
2023;0331419N;107.4;35.7
2023;0331464M;91.1;35.6
2023;0331524C;118.4;29.5
2023;0331527F;117.5;28.5
2023;0331532L;106.4;28.7
2023;0331617D;94.1;28.6
2023;0331621H;81.2;29.0
2023;0331622J;125.3;37.7
2023;0331666G;111.3;32.3
2023;0331667H;97.0;31.0
2023;0331752A;122.0;38.2
2023;0331757F;95.4;30.4
2023;0331759H;112.5;32.2
2023;0331880P;86.5;34.8
2023;0331888Y;91.8;27.6
2023;0331890A;119.0;32.0
2023;0331891B;89.0;29.3
2023;0331895F;82.7;27.2
2023;0332082J;89.1;32.5
2023;0332084L;108.7;33.8
2023;0332090T;108.2;37.8
2023;0332190B;116.1;38.5
2023;0332244K;128.9;34.6
2023;0332283C;112.4;30.6
2023;0332492E;130.6;27.5
2023;0332704K;108.1;30.9
2023;0332768E;118.4;41.6
2023;0333108Z;108.7;36.4
2023;0333132A;101.5;31.6
2023;0333528F;115.9;31.3
2023;0340016H;81.6;28.8
2023;0340024S;96.4;30.6
2023;0340034C;95.1;31.5
2023;0340063J;104.6;28.9
2023;0340065L;103.7;30.4
2023;0340070S;99.2;30.7
2023;0340109J;73.0;21.5
2023;0340837A;99.2;34.7
2023;0340880X;116.7;26.2
2023;0340902W;139.9;24.7
2023;0340904Y;123.2;28.9
2023;0340907B;114.5;21.2
2023;0340972X;87.2;30.5
2023;0341028H;118.4;34.5
2023;0341030K;128.1;39.3
2023;0341321B;79.3;25.3
2023;0341421K;113.1;40.5
2023;0341705U;121.5;32.8
2023;0341764H;129.9;34.8
2023;0341893Y;90.5;31.3
2023;0342297M;134.6;26.4
2023;0350027P;103.4;43.8
2023;0350041E;84.5;27.1
2023;0350759K;117.4;44.3
2023;0350785N;120.3;29.0
2023;0350857S;114.4;28.7
2023;0350863Y;98.5;24.0
2023;0350877N;102.2;20.9
2023;0350881T;112.4;27.9
2023;0350891D;113.1;28.2
2023;0350895H;73.9;26.8
2023;0350896J;101.1;34.7
2023;0351790F;122.3;35.6
2023;0351795L;109.4;33.9
2023;0351969A;109.3;36.0
2023;0352167R;125.2;36.2
2023;0352247C;105.0;31.6
2023;0360001F;95.5;23.9
2023;0360018Z;96.7;25.8
2023;0360022D;96.2;25.3
2023;0360037V;100.2;28.4
2023;0360040Y;96.0;27.4
2023;0360498W;93.4;30.5
2023;0370007G;99.3;29.1
2023;0370015R;102.7;28.0
2023;0370023Z;105.0;30.8
2023;0370024A;93.2;25.7
2023;0370026C;94.6;23.9
2023;0370044X;93.2;38.1
2023;0370738B;101.7;23.5
2023;0370739C;108.7;24.6
2023;0370743G;121.3;28.7
2023;0370767H;98.0;31.9
2023;0370769K;85.7;30.7
2023;0370793L;114.4;30.5
2023;0370886M;100.3;35.9
2023;0370887N;128.0;34.8
2023;0370991B;91.4;32.7
2023;0371189S;118.8;32.5
2023;0380001V;102.6;32.3
2023;0380002W;118.6;33.0
2023;0380011F;99.4;30.0
2023;0380013H;81.4;24.0
2023;0380050Y;79.3;27.5
2023;0381604M;80.8;29.3
2023;0381667F;114.9;27.4
2023;0381685A;99.4;25.6
2023;0381689E;115.4;27.2
2023;0382098Z;119.0;34.1
2023;0382100B;142.1;31.9
2023;0382115T;104.5;36.0
2023;0382204P;132.9;35.5
2023;0382266G;106.8;34.7
2023;0382431L;129.3;36.2
2023;0382495F;125.6;37.2
2023;0382582A;106.0;26.1
2023;0382621T;106.2;31.2
2023;0382781S;126.9;35.7
2023;0382786X;89.5;28.1
2023;0382864G;94.7;32.2
2023;0382865H;126.4;36.1
2023;0390071R;107.2;29.5
2023;0390072S;97.0;21.2
2023;0390075V;101.6;25.4
2023;0390085F;104.9;28.2
2023;0390785S;92.9;29.1
2023;0390916J;100.1;30.4
2023;0390960G;106.1;30.8
2023;0400010U;90.7;28.4
2023;0400011V;101.6;27.6
2023;0400032T;101.7;30.6
2023;0400068G;91.5;26.0
2023;0400071K;120.2;27.5
2023;0400092H;104.5;30.8
2023;0400093J;92.1;26.2
2023;0400096M;93.6;30.2
2023;0400728Z;107.1;30.1
2023;0400774Z;113.4;32.8
2023;0400858R;117.6;25.3
2023;0401070W;107.3;30.8
2023;0410005H;111.1;28.3
2023;0410013S;98.3;29.1
2023;0410015U;93.4;24.9
2023;0410019Y;96.2;31.7
2023;0410024D;105.8;31.6
2023;0410714D;87.5;29.9
2023;0410768M;100.0;33.0
2023;0410773T;109.7;25.1
2023;0420011J;107.2;33.0
2023;0421032U;109.3;29.4
2023;0421049M;104.9;23.8
2023;0421057W;106.8;29.0
2023;0421058X;113.9;28.0
2023;0421063C;116.6;29.8
2023;0421082Y;103.8;24.6
2023;0421084A;103.1;32.3
2023;0421456E;99.3;32.1
2023;0421457F;101.3;32.4
2023;0421565Y;120.9;29.2
2023;0421679X;90.5;36.4
2023;0421683B;87.7;31.7
2023;0421797A;112.8;30.6
2023;0430017K;106.7;29.5
2023;0430068R;100.4;23.1
2023;0430084H;110.3;29.2
2023;0440016D;113.9;36.1
2023;0440045K;139.3;35.6
2023;0440195Y;105.9;26.5
2023;0440200D;116.8;27.5
2023;0440226G;117.3;28.9
2023;0440231M;116.2;29.7
2023;0440236T;112.5;28.3
2023;0440238V;101.7;25.6
2023;0440285W;132.5;37.8
2023;0440348P;90.4;30.1
2023;0440536U;90.6;38.2
2023;0441686U;116.3;33.0
2023;0441820P;144.5;32.1
2023;0441858F;116.0;34.8
2023;0441928G;118.0;30.3
2023;0441929H;106.9;27.8
2023;0441930J;109.0;27.7
2023;0441936R;139.6;23.5
2023;0441938T;137.0;24.4
2023;0442277L;129.1;32.7
2023;0442368K;107.9;30.6
2023;0442417N;121.1;36.3
2023;0442418P;124.1;33.8
2023;0442728B;112.8;31.1
2023;0450041A;89.7;33.0
2023;0450047G;125.3;36.2
2023;0450123P;118.6;30.2
2023;0450839T;84.3;29.9
2023;0451148D;83.8;28.1
2023;0451316L;128.5;34.3
2023;0451331C;115.3;32.4
2023;0451365P;111.6;34.6
2023;0451449F;101.1;34.0
2023;0451719Z;112.7;30.8
2023;0460001B;105.1;31.2
2023;0460054J;108.7;33.8
2023;0460594W;99.7;30.0
2023;0470005A;107.3;34.3
2023;0470017N;95.8;24.6
2023;0470071X;101.4;25.4
2023;0470073Z;101.1;23.7
2023;0470102F;76.6;25.9
2023;0470777P;91.4;32.5
2023;0480002S;102.7;35.5
2023;0480003T;103.9;33.5
2023;0480004U;102.1;28.7
2023;0480015F;102.0;29.8
2023;0480038F;104.5;20.7
2023;0490023J;97.1;31.5
2023;0490028P;88.4;25.8
2023;0490842Z;103.1;26.2
2023;0490843A;117.1;31.0
2023;0490844B;116.9;30.4
2023;0490853L;116.8;27.8
2023;0490869D;102.3;25.5
2023;0490873H;106.4;29.1
2023;0490879P;106.9;26.5
2023;0490956Y;97.5;29.3
2023;0491260D;107.2;36.4
2023;0491674D;108.0;38.2
2023;0491675E;74.4;24.2
2023;0491922Y;138.2;27.4
2023;0491927D;128.9;27.0
2023;0500003G;115.5;34.1
2023;0500010P;98.5;29.5
2023;0500024E;97.3;38.0
2023;0500042Z;95.8;27.7
2023;0500047E;96.2;28.7
2023;0500048F;106.1;33.7
2023;0500061V;95.6;27.4
2023;0500069D;99.9;29.0
2023;0500121K;109.0;27.4
2023;0500122L;99.7;23.5
2023;0500153V;93.9;21.0
2023;0500155X;108.3;27.6
2023;0501240B;99.3;28.5
2023;0501301T;92.9;25.2
2023;0501702D;117.7;26.3
2023;0510060N;115.3;32.0
2023;0511085C;87.6;33.6
2023;0511173Y;110.2;28.8
2023;0511180F;109.9;28.2
2023;0511189R;101.8;31.3
2023;0511191T;89.1;28.5
2023;0511256N;87.0;27.4
2023;0511326P;108.9;31.3
2023;0511472Y;95.9;31.4
2023;0511711H;105.8;27.6
2023;0512014M;114.8;33.7
2023;0520017L;89.7;23.4
2023;0520022S;100.0;30.4
2023;0520023T;92.7;28.0
2023;0520050X;83.0;26.4
2023;0520706K;91.4;26.0
2023;0520842H;88.3;28.5
2023;0520968V;111.6;28.1
2023;0530025P;87.5;25.5
2023;0530054W;103.5;22.9
2023;0530055X;97.9;24.2
2023;0530077W;89.0;28.1
2023;0530791X;95.9;30.6
2023;0530874M;107.9;29.0
2023;0530875N;123.0;29.5
2023;0540013W;107.5;33.6
2023;0540017A;114.5;27.2
2023;0540025J;101.1;30.5
2023;0540054R;116.2;31.2
2023;0540071J;112.5;29.0
2023;0541288G;83.4;26.5
2023;0541325X;111.4;33.6
2023;0541327Z;75.0;32.3
2023;0541329B;88.4;32.4
2023;0541332E;86.8;27.0
2023;0541340N;103.8;30.6
2023;0541569M;96.9;34.4
2023;0541995A;135.5;26.6
2023;0542189L;123.4;31.5
2023;0550013R;91.2;25.4
2023;0550014S;92.6;31.1
2023;0550016U;87.8;27.1
2023;0550020Y;87.3;29.7
2023;0550024C;86.8;32.6
2023;0550701N;80.7;31.8
2023;0550759B;104.4;29.8
2023;0550840P;93.7;30.0
2023;0550890U;98.1;33.7
2023;0560023W;114.4;27.0
2023;0560024X;94.4;30.2
2023;0560061M;107.0;31.5
2023;0560108N;107.7;28.2
2023;0560118Z;121.1;31.7
2023;0560127J;109.9;27.0
2023;0560128K;104.5;24.8
2023;0560135T;107.9;23.3
2023;0560150J;104.1;25.7
2023;0560153M;108.1;25.5
2023;0560154N;102.5;26.3
2023;0560158T;100.1;22.1
2023;0560166B;103.7;27.2
2023;0560174K;92.4;20.0
2023;0561329R;105.0;29.5
2023;0561332U;94.2;32.2
2023;0561352R;96.8;18.0
2023;0561383Z;91.8;26.1
2023;0561384A;104.0;30.8
2023;0561401U;113.5;28.5
2023;0561403W;102.4;24.0
2023;0561409C;107.4;32.2
2023;0561622J;112.0;32.4
2023;0570069R;81.4;32.3
2023;0570074W;93.9;28.2
2023;0570091P;105.4;31.5
2023;0570143W;105.1;33.7
2023;0570213X;100.5;21.7
2023;0570223H;108.3;27.9
2023;0572017H;83.4;25.4
2023;0572019K;95.8;29.1
2023;0572026T;112.6;30.2
2023;0572171A;95.0;30.6
2023;0572480L;90.7;28.0
2023;0572586B;106.8;30.0
2023;0572689N;96.0;27.6
2023;0572809U;110.6;37.5
2023;0572811W;91.6;31.9
2023;0572922S;103.0;27.9
2023;0572930A;119.2;31.7
2023;0573268T;67.0;19.4
2023;0580002M;98.8;25.0
2023;0580017D;100.7;31.6
2023;0580029S;102.9;28.3
2023;0580035Y;85.4;27.9
2023;0580039C;102.4;31.7
2023;0580040D;94.9;26.4
2023;0580542Z;88.7;33.5
2023;0580610Y;101.8;30.3
2023;0580618G;101.6;28.0
2023;0580619H;107.4;32.0
2023;0580620J;101.4;30.7
2023;0590142J;111.0;32.2
2023;0590150T;97.7;31.1
2023;0590151U;88.0;31.6
2023;0590157A;81.8;26.0
2023;0590238N;78.8;22.9
2023;0590248Z;91.5;34.1
2023;0592896C;129.2;25.2
2023;0592960X;133.7;28.3
2023;0592962Z;94.6;25.6
2023;0593101A;119.9;27.6
2023;0593132J;96.5;24.6
2023;0593160P;108.0;30.1
2023;0593168Y;125.6;43.2
2023;0593178J;85.8;31.7
2023;0593185S;76.2;24.4
2023;0593198F;112.5;30.0
2023;0593233U;95.6;34.4
2023;0593240B;92.1;33.5
2023;0593241C;103.5;34.1
2023;0593244F;81.4;31.0
2023;0593476H;111.3;37.0
2023;0593479L;103.8;31.4
2023;0593660H;76.6;23.5
2023;0593680E;65.8;18.5
2023;0593686L;69.0;25.0
2023;0594290T;82.9;26.8
2023;0594293W;73.2;22.3
2023;0594301E;75.6;24.4
2023;0594389A;64.6;18.7
2023;0594398K;84.7;27.2
2023;0594405T;85.2;29.6
2023;0594408W;73.3;20.7
2023;0594410Y;102.2;35.8
2023;0594642A;87.8;29.3
2023;0594650J;93.9;28.5
2023;0594833H;107.7;26.5
2023;0595170Z;98.8;32.6
2023;0595171A;109.6;41.9
2023;0595173C;117.6;37.2
2023;0595174D;92.8;31.6
2023;0595175E;100.0;33.4
2023;0595286A;144.2;21.0
2023;0595385H;137.4;25.3
2023;0595397W;136.0;27.4
2023;0595400Z;125.8;27.5
2023;0595402B;122.2;31.1
2023;0595597N;115.2;34.7
2023;0595630Z;104.5;28.7
2023;0596694F;86.2;30.1
2023;0596873A;130.5;34.3
2023;0600018U;81.2;24.0
2023;0600028E;105.0;32.1
2023;0600060P;108.7;29.6
2023;0601146V;118.3;23.9
2023;0601147W;113.2;29.0
2023;0601157G;115.2;26.5
2023;0601191U;89.4;29.7
2023;0601409F;113.1;31.7
2023;0601424X;108.2;32.7
2023;0601432F;108.4;30.6
2023;0601607W;103.0;27.8
2023;0601799E;103.4;30.9
2023;0601872J;132.2;34.6
2023;0601937E;110.4;33.7
2023;0602077G;110.6;28.6
2023;0610017M;97.3;26.8
2023;0610040M;98.8;29.9
2023;0610051Z;103.7;30.4
2023;0610056E;93.1;30.4
2023;0610057F;82.1;28.9
2023;0610696A;103.1;24.0
2023;0610699D;108.0;26.0
2023;0610710R;101.8;24.7
2023;0610800N;99.4;33.6
2023;0610958K;92.8;28.9
2023;0620004T;94.2;31.4
2023;0620014D;95.6;33.2
2023;0620021L;75.9;22.3
2023;0620026S;94.6;31.7
2023;0620068M;84.7;27.7
2023;0620119T;78.5;23.8
2023;0620123X;89.7;32.3
2023;0620195A;97.6;32.1
2023;0620197C;90.6;30.3
2023;0622082B;101.9;37.9
2023;0622083C;113.9;37.7
2023;0622096S;97.7;34.9
2023;0622097T;79.8;21.9
2023;0622098U;84.1;27.8
2023;0622109F;108.3;26.1
2023;0622117P;123.8;28.3
2023;0622121U;111.2;23.0
2023;0622132F;103.5;28.5
2023;0622143T;114.8;29.4
2023;0622239X;82.0;28.1
2023;0622261W;80.7;25.7
2023;0622262X;82.4;27.7
2023;0622264Z;87.8;31.1
2023;0622269E;85.0;28.5
2023;0622272H;86.7;29.0
2023;0622432G;95.1;33.8
2023;0622434J;88.4;29.3
2023;0622572J;83.3;25.6
2023;0622576N;65.4;15.7
2023;0622578R;91.1;29.9
2023;0622579S;106.8;35.7
2023;0622791X;77.1;25.0
2023;0622863A;97.7;32.3
2023;0622947S;95.8;34.7
2023;0623312N;90.1;29.3
2023;0623313P;78.9;26.9
2023;0623315S;85.6;30.1
2023;0623322Z;94.2;31.3
2023;0623573X;125.5;28.6
2023;0630031S;98.3;28.3
2023;0630036X;102.5;29.3
2023;0630046H;91.5;27.8
2023;0630049L;107.7;28.8
2023;0630062A;102.2;29.5
2023;0630064C;98.6;26.3
2023;0630916D;109.8;32.5
2023;0631086N;112.6;31.0
2023;0631100D;110.9;28.4
2023;0631101E;117.4;28.7
2023;0631407M;104.4;25.1
2023;0631481T;105.0;31.0
2023;0631730N;124.2;29.9
2023;0631731P;129.9;26.5
2023;0631733S;110.7;28.4
2023;0640035R;105.2;25.6
2023;0640062V;112.8;32.4
2023;0640064X;103.0;31.4
2023;0640133X;132.4;27.8
2023;0640144J;109.8;27.0
2023;0640162D;95.5;16.7
2023;0640163E;115.5;23.9
2023;0640227Z;96.4;40.2
2023;0641411L;107.9;35.5
2023;0641412M;116.4;32.1
2023;0641660G;130.2;28.2
2023;0641661H;125.5;29.3
2023;0641780M;117.9;32.6
2023;0642095E;91.3;33.0
2023;0650018S;101.5;23.4
2023;0650037M;105.0;27.4
2023;0650878B;114.5;27.6
2023;0650880D;116.8;26.8
2023;0660001T;95.1;32.0
2023;0660008A;99.5;32.1
2023;0660018L;76.8;22.6
2023;0660019M;76.7;26.3
2023;0660029Y;86.3;23.0
2023;0660037G;90.5;29.6
2023;0660058E;121.4;28.0
2023;0660065M;101.0;26.8
2023;0660521H;106.8;33.8
2023;0670009W;114.0;33.3
2023;0670011Y;114.3;33.7
2023;0670014B;97.1;31.2
2023;0670017E;106.4;34.1
2023;0670133F;91.7;38.5
2023;0671590P;74.6;20.2
2023;0671594U;95.4;38.3
2023;0671607H;127.8;30.5
2023;0671689X;119.4;34.7
2023;0671692A;70.3;20.7
2023;0671697F;90.9;29.7
2023;0671742E;99.5;39.7
2023;0671822S;73.0;20.2
2023;0671909L;105.6;43.1
2023;0671956M;106.0;37.0
2023;0671984T;101.0;33.3
2023;0672131C;113.2;38.9
2023;0672136H;93.5;33.9
2023;0672301M;133.3;26.8
2023;0672658A;117.2;33.4
2023;0672765S;94.9;32.8
2023;0672899M;121.5;29.1
2023;0680006M;101.3;35.5
2023;0680065B;89.6;32.2
2023;0680111B;72.2;22.3
2023;0680128V;105.6;34.3
2023;0681318N;96.7;31.1
2023;0681322T;93.0;29.8
2023;0681373Y;102.3;36.1
2023;0681395X;67.5;19.4
2023;0681448E;101.3;31.0
2023;0690007H;98.8;33.5
2023;0690022Z;106.0;32.5
2023;0690070B;99.3;29.8
2023;0690076H;81.1;31.2
2023;0690080M;113.2;31.8
2023;0690249W;79.4;26.1
2023;0690541N;119.7;30.7
2023;0690584K;129.3;25.8
2023;0690599B;114.8;24.6
2023;0690604G;131.1;30.2
2023;0690614T;111.1;28.0
2023;0691495A;98.4;33.4
2023;0691498D;76.7;25.0
2023;0691649T;112.0;28.5
2023;0691650U;131.3;28.4
2023;0691663H;124.2;38.9
2023;0691668N;101.6;36.6
2023;0691799F;82.2;25.4
2023;0692159X;71.1;21.4
2023;0692338S;139.4;33.5
2023;0692342W;71.8;19.3
2023;0692414Z;110.0;37.8
2023;0692417C;88.7;31.3
2023;0692422H;121.9;36.9
2023;0692448L;129.4;34.8
2023;0692582G;111.8;36.6
2023;0692865P;118.3;33.2
2023;0692922B;131.5;27.0
2023;0692929J;128.9;27.6
2023;0692937T;135.1;23.4
2023;0693046L;125.8;32.9
2023;0693093M;92.4;29.9
2023;0693491V;121.5;26.3
2023;0694007F;99.9;37.7
2023;0694227V;125.4;32.0
2023;0694296V;80.1;25.5
2023;0694453R;100.0;36.9
2023;0700005A;101.7;33.0
2023;0700013J;105.4;32.6
2023;0700056F;106.1;26.7
2023;0700787A;99.0;35.6
2023;0700788B;84.5;26.7
2023;0700904C;90.4;30.5
2023;0710024R;114.9;33.6
2023;0710025S;106.7;30.8
2023;0710033A;93.1;28.1
2023;0710034B;98.9;28.7
2023;0710064J;99.7;30.7
2023;0710155H;108.4;30.2
2023;0711053J;94.4;35.2
2023;0711448N;98.9;40.6
2023;0711585M;96.5;31.3
2023;0720002L;102.2;26.5
2023;0720004N;97.0;27.8
2023;0720019E;96.8;29.3
2023;0720023J;91.7;32.4
2023;0720038A;122.3;41.9
2023;0720043F;92.5;27.2
2023;0720058X;94.1;30.0
2023;0720062B;100.2;33.7
2023;0720800D;101.6;36.4
2023;0720803G;99.7;24.3
2023;0720835S;123.1;32.0
2023;0720903R;102.0;32.8
2023;0720984D;130.8;28.5
